id,recording_id,user_id,stage_type,substep,attempt,started_at,completed_at,duration_seconds,status,error_message,meta,created_at
107,214,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:20:07.451484+03,2026-02-12 14:20:08.009837+03,0.558353,COMPLETED,,,2026-02-12 14:20:07.455945+03
108,214,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:20:08.019464+03,2026-02-12 14:20:08.234008+03,0.214544,COMPLETED,,,2026-02-12 14:20:08.023604+03
102,214,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:20:01.711486+03,2026-02-12 14:20:08.248861+03,6.537375,COMPLETED,,null,2026-02-12 14:20:01.714653+03
97,283,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:19:53.834935+03,2026-02-12 14:20:09.027212+03,15.192277,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:19:53.838079+03
109,276,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:20:09.251018+03,2026-02-12 14:20:09.262938+03,0.01192,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:20:09.253346+03
99,433,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:19:57.839113+03,2026-02-12 14:20:16.539804+03,18.700691,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:19:57.842708+03
105,276,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:20:02.423257+03,2026-02-12 14:20:16.956521+03,14.533264,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:20:02.426811+03
101,183,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:19:59.26392+03,2026-02-12 14:20:17.478642+03,18.214722,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:19:59.266215+03
110,426,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:20:11.604908+03,2026-02-12 14:20:26.209547+03,14.604639,COMPLETED,,{"platform": "vk"},2026-02-12 14:20:11.605528+03
111,214,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:20:17.007657+03,2026-02-12 14:20:52.33068+03,35.323023,COMPLETED,,{"model": "fireworks", "words": 4781, "language": "ru"},2026-02-12 14:20:17.009887+03
114,283,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:20:29.413231+03,2026-02-12 14:21:02.624339+03,33.211108,COMPLETED,,{"platform": "vk"},2026-02-12 14:20:29.413775+03
113,454,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:20:18.763872+03,2026-02-12 14:21:02.999943+03,44.236071,COMPLETED,,{"platform": "vk"},2026-02-12 14:20:18.76433+03
120,214,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:21:03.317852+03,2026-02-12 14:21:03.329125+03,0.011273,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:21:03.319938+03
117,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:20:59.715285+03,2026-02-12 14:21:07.122246+03,7.406961,COMPLETED,,,2026-02-12 14:20:59.721844+03
122,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:21:07.137725+03,2026-02-12 14:21:08.796576+03,1.658851,COMPLETED,,,2026-02-12 14:21:07.145041+03
123,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:21:08.807134+03,2026-02-12 14:21:09.458462+03,0.651328,COMPLETED,,,2026-02-12 14:21:08.811331+03
124,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:21:09.470394+03,2026-02-12 14:21:09.69706+03,0.226666,COMPLETED,,,2026-02-12 14:21:09.475113+03
116,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:20:59.705561+03,2026-02-12 14:21:09.711229+03,10.005668,COMPLETED,,null,2026-02-12 14:20:59.70963+03
126,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:21:14.797923+03,2026-02-12 14:21:21.223055+03,6.425132,COMPLETED,,,2026-02-12 14:21:14.803955+03
119,214,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:21:03.055148+03,2026-02-12 14:21:21.373035+03,18.317887,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:21:03.057591+03
128,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:21:21.237476+03,2026-02-12 14:21:22.656127+03,1.418651,COMPLETED,,,2026-02-12 14:21:21.24287+03
129,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:21:22.673088+03,2026-02-12 14:21:23.319942+03,0.646854,COMPLETED,,,2026-02-12 14:21:22.678986+03
130,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:21:23.330175+03,2026-02-12 14:21:23.5553+03,0.225125,COMPLETED,,,2026-02-12 14:21:23.333744+03
125,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:21:14.790586+03,2026-02-12 14:21:23.569698+03,8.779112,COMPLETED,,null,2026-02-12 14:21:14.793297+03
115,433,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:20:54.218593+03,2026-02-12 14:21:37.565666+03,43.347073,COMPLETED,,{"platform": "vk"},2026-02-12 14:20:54.219072+03
127,201,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:21:15.078641+03,2026-02-12 14:21:54.774194+03,39.695553,COMPLETED,,{"model": "fireworks", "words": 5767, "language": "ru"},2026-02-12 14:21:15.081584+03
112,287,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:20:18.758614+03,2026-02-12 14:22:12.50974+03,113.751126,COMPLETED,,{"platform": "vk"},2026-02-12 14:20:18.759195+03
121,183,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:21:04.600942+03,2026-02-12 14:22:52.43223+03,107.831288,COMPLETED,,{"platform": "vk"},2026-02-12 14:21:04.601471+03
118,276,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:21:02.339343+03,2026-02-12 14:23:07.195375+03,124.856032,COMPLETED,,{"platform": "vk"},2026-02-12 14:21:02.339946+03
1038,770,01KFHA268GJEDP4Z5C8Z3CBEQD,EXTRACT_TOPICS,,1,2026-02-23 01:11:02.357296+03,2026-02-23 01:11:17.44408+03,15.086784,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-23 01:11:02.361039+03
133,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:21:28.842823+03,2026-02-12 14:21:35.579629+03,6.736806,COMPLETED,,,2026-02-12 14:21:28.847362+03
135,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:21:35.596289+03,2026-02-12 14:21:37.053159+03,1.45687,COMPLETED,,,2026-02-12 14:21:35.602868+03
136,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:21:37.069551+03,2026-02-12 14:21:37.775274+03,0.705723,COMPLETED,,,2026-02-12 14:21:37.076205+03
137,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:21:37.788565+03,2026-02-12 14:21:38.044518+03,0.255953,COMPLETED,,,2026-02-12 14:21:37.794493+03
132,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:21:28.83577+03,2026-02-12 14:21:38.059137+03,9.223367,COMPLETED,,null,2026-02-12 14:21:28.838422+03
139,201,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:21:55.124818+03,2026-02-12 14:22:11.568663+03,16.443845,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:21:55.127387+03
138,232,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:21:38.135592+03,2026-02-12 14:22:11.569371+03,33.433779,COMPLETED,,{"model": "fireworks", "words": 5785, "language": "ru"},2026-02-12 14:21:38.138174+03
140,201,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:22:12.017504+03,2026-02-12 14:22:12.033447+03,0.015943,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:22:12.022132+03
142,232,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:22:12.480862+03,2026-02-12 14:22:12.489936+03,0.009074,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:22:12.482864+03
134,427,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:21:29.090939+03,2026-02-12 14:22:16.163713+03,47.072774,COMPLETED,,{"model": "fireworks", "words": 9894, "language": "ru"},2026-02-12 14:21:29.094402+03
145,427,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:22:17.145689+03,2026-02-12 14:22:17.155869+03,0.01018,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:22:17.147534+03
43,383,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-12 14:15:49.618024+03,2026-02-12 14:22:20.130621+03,390.512597,COMPLETED,,{"file_size": 173001150},2026-02-12 14:15:49.618375+03
147,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:22:20.200618+03,2026-02-12 14:22:25.600604+03,5.399986,COMPLETED,,,2026-02-12 14:22:20.207299+03
148,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:22:25.614963+03,2026-02-12 14:22:26.836557+03,1.221594,COMPLETED,,,2026-02-12 14:22:25.620139+03
149,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:22:26.852591+03,2026-02-12 14:22:27.450492+03,0.597901,COMPLETED,,,2026-02-12 14:22:26.85807+03
150,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:22:27.463711+03,2026-02-12 14:22:27.684865+03,0.221154,COMPLETED,,,2026-02-12 14:22:27.470386+03
141,232,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:22:12.018938+03,2026-02-12 14:22:27.692867+03,15.673929,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:22:12.024003+03
146,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:22:20.192677+03,2026-02-12 14:22:27.699782+03,7.507105,COMPLETED,,null,2026-02-12 14:22:20.195463+03
131,214,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:21:25.167018+03,2026-02-12 14:22:30.812236+03,65.645218,COMPLETED,,{"platform": "vk"},2026-02-12 14:21:25.167634+03
144,427,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:22:16.287827+03,2026-02-12 14:22:33.231486+03,16.943659,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:22:16.290193+03
151,383,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:22:27.77543+03,2026-02-12 14:23:01.657857+03,33.882427,COMPLETED,,{"model": "fireworks", "words": 6527, "language": "ru"},2026-02-12 14:22:27.777601+03
154,383,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:23:01.772159+03,2026-02-12 14:23:01.782154+03,0.009995,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:23:01.774773+03
155,383,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:23:01.77321+03,2026-02-12 14:23:16.663606+03,14.890396,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:23:01.777361+03
157,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:23:18.212061+03,2026-02-12 14:23:23.190446+03,4.978385,COMPLETED,,,2026-02-12 14:23:18.216781+03
159,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:23:23.205313+03,2026-02-12 14:23:24.366083+03,1.16077,COMPLETED,,,2026-02-12 14:23:23.211758+03
160,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:23:24.379598+03,2026-02-12 14:23:25.030383+03,0.650785,COMPLETED,,,2026-02-12 14:23:24.38519+03
161,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:23:25.0432+03,2026-02-12 14:23:25.250117+03,0.206917,COMPLETED,,,2026-02-12 14:23:25.048875+03
156,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:23:18.204298+03,2026-02-12 14:23:25.264232+03,7.059934,COMPLETED,,null,2026-02-12 14:23:18.207404+03
164,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:23:36.769293+03,2026-02-12 14:23:41.871109+03,5.101816,COMPLETED,,,2026-02-12 14:23:36.773209+03
165,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:23:41.883534+03,2026-02-12 14:23:43.104627+03,1.221093,COMPLETED,,,2026-02-12 14:23:41.888112+03
166,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:23:43.116835+03,2026-02-12 14:23:43.748194+03,0.631359,COMPLETED,,,2026-02-12 14:23:43.122147+03
167,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:23:43.760917+03,2026-02-12 14:23:43.988053+03,0.227136,COMPLETED,,,2026-02-12 14:23:43.766299+03
163,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:23:36.76323+03,2026-02-12 14:23:44.003065+03,7.239835,COMPLETED,,null,2026-02-12 14:23:36.76547+03
143,201,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:22:15.013747+03,2026-02-12 14:23:49.113191+03,94.099444,COMPLETED,,{"platform": "vk"},2026-02-12 14:22:15.014281+03
162,215,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:23:25.324082+03,2026-02-12 14:24:01.788318+03,36.464236,COMPLETED,,{"model": "fireworks", "words": 5629, "language": "ru"},2026-02-12 14:23:25.327072+03
169,215,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:24:01.9194+03,2026-02-12 14:24:01.932456+03,0.013056,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:24:01.923292+03
152,232,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:22:29.074161+03,2026-02-12 14:24:04.376156+03,95.301995,COMPLETED,,{"platform": "vk"},2026-02-12 14:22:29.075221+03
168,396,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:23:44.078197+03,2026-02-12 14:24:16.668048+03,32.589851,COMPLETED,,{"model": "fireworks", "words": 6199, "language": "ru"},2026-02-12 14:23:44.080299+03
171,396,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:24:16.775843+03,2026-02-12 14:24:16.787137+03,0.011294,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:24:16.778906+03
170,215,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:24:01.920254+03,2026-02-12 14:24:26.412267+03,24.492013,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:24:01.927328+03
1037,770,01KFHA268GJEDP4Z5C8Z3CBEQD,GENERATE_SUBTITLES,,1,2026-02-23 01:11:02.340272+03,2026-02-23 01:11:02.366692+03,0.02642,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-23 01:11:02.358106+03
172,396,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:24:16.776812+03,2026-02-12 14:24:33.613915+03,16.837103,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:24:16.782126+03
158,383,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:23:18.442491+03,2026-02-12 14:24:36.618045+03,78.175554,COMPLETED,,{"platform": "vk"},2026-02-12 14:23:18.443109+03
153,427,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:22:34.994057+03,2026-02-12 14:24:44.071824+03,129.077767,COMPLETED,,{"platform": "vk"},2026-02-12 14:22:34.994556+03
176,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:25:37.072137+03,2026-02-12 14:25:42.5471+03,5.474963,COMPLETED,,,2026-02-12 14:25:37.075998+03
174,396,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:24:35.468716+03,2026-02-12 14:25:42.873368+03,67.404652,COMPLETED,,{"platform": "vk"},2026-02-12 14:24:35.469215+03
177,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:25:42.563605+03,2026-02-12 14:25:43.883289+03,1.319684,COMPLETED,,,2026-02-12 14:25:42.570232+03
175,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:25:37.065628+03,2026-02-12 14:25:44.871505+03,7.805877,COMPLETED,,null,2026-02-12 14:25:37.068335+03
178,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:25:43.897927+03,2026-02-12 14:25:44.618076+03,0.720149,COMPLETED,,,2026-02-12 14:25:43.902812+03
179,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:25:44.629006+03,2026-02-12 14:25:44.857381+03,0.228375,COMPLETED,,,2026-02-12 14:25:44.633259+03
173,215,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:24:28.510922+03,2026-02-12 14:25:46.554343+03,78.043421,COMPLETED,,{"platform": "vk"},2026-02-12 14:24:28.511643+03
180,216,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:25:44.955769+03,2026-02-12 14:26:03.132244+03,18.176475,COMPLETED,,{"model": "fireworks", "words": 6309, "language": "ru"},2026-02-12 14:25:44.959189+03
181,216,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:26:03.247022+03,2026-02-12 14:26:03.259776+03,0.012754,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:26:03.249891+03
36,311,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-12 14:15:48.892402+03,2026-02-12 14:26:10.37055+03,621.478148,COMPLETED,,{"file_size": 331766537},2026-02-12 14:15:48.892793+03
182,216,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:26:03.247738+03,2026-02-12 14:26:17.00218+03,13.754442,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:26:03.254534+03
186,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:26:10.43254+03,2026-02-12 14:26:17.163848+03,6.731308,COMPLETED,,,2026-02-12 14:26:10.437995+03
187,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:26:17.17553+03,2026-02-12 14:26:18.806569+03,1.631039,COMPLETED,,,2026-02-12 14:26:17.18076+03
189,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:26:18.823221+03,2026-02-12 14:26:19.652228+03,0.829007,COMPLETED,,,2026-02-12 14:26:18.828049+03
184,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:26:07.912721+03,2026-02-12 14:26:19.688015+03,11.775294,COMPLETED,,,2026-02-12 14:26:07.917867+03
190,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:26:19.666997+03,2026-02-12 14:26:20.016114+03,0.349117,COMPLETED,,,2026-02-12 14:26:19.673476+03
185,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:26:10.424757+03,2026-02-12 14:26:20.028352+03,9.603595,COMPLETED,,null,2026-02-12 14:26:10.427927+03
191,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:26:19.702547+03,2026-02-12 14:26:22.226493+03,2.523946,COMPLETED,,,2026-02-12 14:26:19.708037+03
193,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:26:22.238567+03,2026-02-12 14:26:23.424222+03,1.185655,COMPLETED,,,2026-02-12 14:26:22.243153+03
194,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:26:23.43703+03,2026-02-12 14:26:23.816894+03,0.379864,COMPLETED,,,2026-02-12 14:26:23.442634+03
183,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:26:07.905484+03,2026-02-12 14:26:23.832937+03,15.927453,COMPLETED,,null,2026-02-12 14:26:07.908153+03
192,311,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:26:20.10827+03,2026-02-12 14:26:48.105+03,27.99673,COMPLETED,,{"model": "fireworks", "words": 9303, "language": "ru"},2026-02-12 14:26:20.111705+03
197,311,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:26:48.243386+03,2026-02-12 14:26:48.257789+03,0.014403,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:26:48.247415+03
195,419,01KGSQMKNX50CEFJFJ39ZBVEK8,TRANSCRIBE,,1,2026-02-12 14:26:23.913389+03,2026-02-12 14:27:03.84617+03,39.932781,COMPLETED,,{"model": "fireworks", "words": 16794, "language": "ru"},2026-02-12 14:26:23.915989+03
198,419,01KGSQMKNX50CEFJFJ39ZBVEK8,GENERATE_SUBTITLES,,1,2026-02-12 14:27:04.032517+03,2026-02-12 14:27:04.048767+03,0.01625,COMPLETED,,{"formats": ["srt", "vtt"]},2026-02-12 14:27:04.03775+03
196,311,01KGSQMKNX50CEFJFJ39ZBVEK8,EXTRACT_TOPICS,,1,2026-02-12 14:26:48.242587+03,2026-02-12 14:27:07.309772+03,19.067185,COMPLETED,,{"model": "deepseek", "granularity": "long"},2026-02-12 14:26:48.244892+03
188,216,01KGSQMKNX50CEFJFJ39ZBVEK8,UPLOAD:VK,,1,2026-02-12 14:26:17.688708+03,2026-02-12 14:27:12.063279+03,54.374571,COMPLETED,,{"platform": "vk"},2026-02-12 14:26:17.689302+03
44,398,01KGSQMKNX50CEFJFJ39ZBVEK8,DOWNLOAD,,1,2026-02-12 14:15:49.618707+03,2026-02-12 14:27:18.456295+03,688.837588,COMPLETED,,{"file_size": 298854837},2026-02-12 14:15:49.61903+03
202,280,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:27:13.482907+03,2026-02-12 14:27:19.279556+03,5.796649,COMPLETED,,,2026-02-12 14:27:13.486817+03
207,280,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:27:19.308224+03,2026-02-12 14:27:21.002714+03,1.69449,COMPLETED,,,2026-02-12 14:27:19.313166+03
204,313,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:27:15.082241+03,2026-02-12 14:27:22.072273+03,6.990032,COMPLETED,,,2026-02-12 14:27:15.086599+03
208,280,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:27:21.01419+03,2026-02-12 14:27:22.185426+03,1.171236,COMPLETED,,,2026-02-12 14:27:21.019003+03
210,280,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:27:22.195952+03,2026-02-12 14:27:22.668341+03,0.472389,COMPLETED,,,2026-02-12 14:27:22.200105+03
201,280,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:27:13.477505+03,2026-02-12 14:27:22.681091+03,9.203586,COMPLETED,,null,2026-02-12 14:27:13.479732+03
1039,770,01KFHA268GJEDP4Z5C8Z3CBEQD,UPLOAD:YOUTUBE,,1,2026-02-23 01:11:17.628019+03,2026-02-23 01:12:16.437859+03,58.80984,COMPLETED,,{"platform": "youtube"},2026-02-23 01:11:17.628386+03
209,313,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:27:22.083685+03,2026-02-12 14:27:23.756207+03,1.672522,COMPLETED,,,2026-02-12 14:27:22.088284+03
214,313,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:27:23.769499+03,2026-02-12 14:27:24.817425+03,1.047926,COMPLETED,,,2026-02-12 14:27:23.774552+03
215,313,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:27:24.828546+03,2026-02-12 14:27:25.167118+03,0.338572,COMPLETED,,,2026-02-12 14:27:24.834165+03
203,313,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,,1,2026-02-12 14:27:15.075933+03,2026-02-12 14:27:25.180702+03,10.104769,COMPLETED,,null,2026-02-12 14:27:15.078487+03
212,398,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,extract_audio,1,2026-02-12 14:27:22.790992+03,2026-02-12 14:27:29.238289+03,6.447297,COMPLETED,,,2026-02-12 14:27:22.795047+03
217,398,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,analyze_silence,1,2026-02-12 14:27:29.25194+03,2026-02-12 14:27:30.786231+03,1.534291,COMPLETED,,,2026-02-12 14:27:29.256417+03
218,398,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_video,1,2026-02-12 14:27:30.799115+03,2026-02-12 14:27:31.579673+03,0.780558,COMPLETED,,,2026-02-12 14:27:30.804452+03
219,398,01KGSQMKNX50CEFJFJ39ZBVEK8,TRIM,trim_audio,1,2026-02-12 14:27:31.593751+03,2026-02-12 14:27:31.853687+03,0.259936,COMPLETED,,,2026-02-12 14:27:31.600385+03
